,Especie,Ticker,Spot,CallPut,Strike,TTM,Last,Moneyness,impliedVolatility,Bid,Ask
221,TSLA220624P00950000,TSLA,725.780029296875,P,950.0,2,297.0,0.7639789782072368,1.0000000000000003e-05,221.75,223.55
222,TSLA220624C00955000,TSLA,725.780029296875,C,955.0,2,0.03,0.7599790882689791,0.98437515625,0.0,0.04
223,TSLA220624P00955000,TSLA,725.780029296875,P,955.0,2,300.07,0.7599790882689791,1.0000000000000003e-05,228.1,229.6
224,TSLA220624C00960000,TSLA,725.780029296875,C,960.0,2,0.03,0.7560208638509115,1.000005,0.0,0.04
225,TSLA220624P00960000,TSLA,725.780029296875,P,960.0,2,266.25,0.7560208638509115,1.0000000000000003e-05,232.75,234.35
226,TSLA220624C00965000,TSLA,725.780029296875,C,965.0,2,0.02,0.7521036573024611,1.0234423828125,0.0,0.04
227,TSLA220624P00965000,TSLA,725.780029296875,P,965.0,2,238.4,0.7521036573024611,1.0000000000000003e-05,236.5,237.75
228,TSLA220624C00970000,TSLA,725.780029296875,C,970.0,2,0.04,0.7482268343266752,1.0390673046875003,0.0,0.04
229,TSLA220624P00970000,TSLA,725.780029296875,P,970.0,2,244.0,0.7482268343266752,1.0000000000000003e-05,244.5,245.8
230,TSLA220624C00975000,TSLA,725.780029296875,C,975.0,2,0.03,0.7443897736378206,1.0546922265625,0.0,0.04
231,TSLA220624P00975000,TSLA,725.780029296875,P,975.0,2,249.0,0.7443897736378206,1.0000000000000003e-05,248.65,250.35
232,TSLA220624C00980000,TSLA,725.780029296875,C,980.0,2,0.03,0.7405918666294643,1.0468797656250002,0.0,0.03
233,TSLA220624P00980000,TSLA,725.780029296875,P,980.0,2,263.2,0.7405918666294643,1.0000000000000003e-05,253.05,254.6
234,TSLA220624C00985000,TSLA,725.780029296875,C,985.0,2,0.02,0.736832517052665,1.0625046875000002,0.0,0.03
235,TSLA220624P00985000,TSLA,725.780029296875,P,985.0,2,260.7,0.736832517052665,1.0000000000000003e-05,258.05,259.6
236,TSLA220624C00990000,TSLA,725.780029296875,C,990.0,2,0.02,0.7331111407039141,1.0781296093750001,0.0,0.03
237,TSLA220624P00990000,TSLA,725.780029296875,P,990.0,2,267.25,0.7331111407039141,1.0000000000000003e-05,263.0,264.7
238,TSLA220624C00995000,TSLA,725.780029296875,C,995.0,2,0.01,0.7294271651224874,1.09375453125,0.0,0.03
239,TSLA220624P00995000,TSLA,725.780029296875,P,995.0,2,272.25,0.7294271651224874,1.0000000000000003e-05,268.05,269.55
240,TSLA220624C01000000,TSLA,725.780029296875,C,1000.0,2,0.01,0.725780029296875,1.109379453125,0.01,0.02
241,TSLA220624P01000000,TSLA,725.780029296875,P,1000.0,2,272.35,0.725780029296875,1.0000000000000003e-05,272.35,274.1
242,TSLA220624C01005000,TSLA,725.780029296875,C,1005.0,2,0.01,0.7221691833799752,1.125004375,0.0,0.03
243,TSLA220624P01005000,TSLA,725.780029296875,P,1005.0,2,296.35,0.7221691833799752,1.0000000000000003e-05,278.45,280.1
244,TSLA220624C01010000,TSLA,725.780029296875,C,1010.0,2,0.04,0.7185940884127475,1.140629296875,0.0,0.03
245,TSLA220624P01010000,TSLA,725.780029296875,P,1010.0,2,285.3,0.7185940884127475,1.0000000000000003e-05,282.65,284.15
246,TSLA220624C01015000,TSLA,725.780029296875,C,1015.0,2,0.02,0.7150542160560345,1.15625421875,0.0,0.03
247,TSLA220624P01015000,TSLA,725.780029296875,P,1015.0,2,285.7,0.7150542160560345,1.0000000000000003e-05,286.6,288.6
248,TSLA220624C01020000,TSLA,725.780029296875,C,1020.0,2,0.01,0.7115490483302697,1.171879140625,0.0,0.03
249,TSLA220624P01020000,TSLA,725.780029296875,P,1020.0,2,291.35,0.7115490483302697,1.0000000000000003e-05,293.45,295.1
250,TSLA220624C01025000,TSLA,725.780029296875,C,1025.0,2,0.01,0.7080780773628049,1.1875040625,0.0,0.03
251,TSLA220624P01025000,TSLA,725.780029296875,P,1025.0,2,303.5,0.7080780773628049,1.0000000000000003e-05,296.85,298.35
252,TSLA220624C01030000,TSLA,725.780029296875,C,1030.0,2,0.07,0.7046408051425971,1.203128984375,0.0,0.03
253,TSLA220624P01030000,TSLA,725.780029296875,P,1030.0,2,307.9,0.7046408051425971,1.0000000000000003e-05,303.05,304.75
254,TSLA220624C01040000,TSLA,725.780029296875,C,1040.0,2,0.02,0.6978654127854568,1.2343788281249999,0.0,0.03
255,TSLA220624P01040000,TSLA,725.780029296875,P,1040.0,2,317.9,0.6978654127854568,1.0000000000000003e-05,312.15,313.5
256,TSLA220624C01050000,TSLA,725.780029296875,C,1050.0,2,0.01,0.6912190755208333,1.21875390625,0.0,0.02
257,TSLA220624P01050000,TSLA,725.780029296875,P,1050.0,2,325.39,0.6912190755208333,1.0000000000000003e-05,322.3,324.2
258,TSLA220624C01060000,TSLA,725.780029296875,C,1060.0,2,0.01,0.6846981408461085,1.2890660546875,0.0,0.03
259,TSLA220624C01070000,TSLA,725.780029296875,C,1070.0,2,0.01,0.6782990928008178,1.21875390625,0.0,0.01
260,TSLA220624P01070000,TSLA,725.780029296875,P,1070.0,2,326.91,0.6782990928008178,6.186159493865967,414.4,416.75
261,TSLA220624C01075000,TSLA,725.780029296875,C,1075.0,2,0.02,0.6751442132994186,1.21875390625,0.0,0.01
262,TSLA220624P01075000,TSLA,725.780029296875,P,1075.0,2,350.1,0.6751442132994186,1.0000000000000003e-05,346.95,348.55
263,TSLA220624C01080000,TSLA,725.780029296875,C,1080.0,2,0.02,0.6720185456452547,1.3437532812499997,0.0,0.03
264,TSLA220624P01080000,TSLA,725.780029296875,P,1080.0,2,433.16,0.6720185456452547,1.0000000000000003e-05,354.1,355.8
265,TSLA220624C01090000,TSLA,725.780029296875,C,1090.0,2,0.06,0.6658532378870413,1.3750031249999999,0.0,0.03
266,TSLA220624C01100000,TSLA,725.780029296875,C,1100.0,2,0.02,0.6598000266335228,1.3125034374999998,0.0,0.01
267,TSLA220624P01100000,TSLA,725.780029296875,P,1100.0,2,375.44,0.6598000266335228,1.0000000000000003e-05,371.7,374.55
268,TSLA220624C01110000,TSLA,725.780029296875,C,1110.0,2,0.01,0.6538558822494369,1.4375028125,0.0,0.03
269,TSLA220624P01110000,TSLA,725.780029296875,P,1110.0,2,475.0,0.6538558822494369,1.0000000000000003e-05,382.65,384.3
270,TSLA220624C01120000,TSLA,725.780029296875,C,1120.0,2,0.05,0.6480178833007812,1.453127734375,0.0,0.03
271,TSLA220624P01120000,TSLA,725.780029296875,P,1120.0,2,385.57,0.6480178833007812,6.530092169418335,464.75,467.1
272,TSLA220624C01125000,TSLA,725.780029296875,C,1125.0,2,0.06,0.6451378038194444,1.3750031249999999,0.0,0.01
273,TSLA220624P01125000,TSLA,725.780029296875,P,1125.0,2,343.64,0.6451378038194444,1.0000000000000003e-05,0.0,0.0
274,TSLA220624C01130000,TSLA,725.780029296875,C,1130.0,2,0.03,0.642283211767146,1.3750031249999999,0.0,0.01
275,TSLA220624P01130000,TSLA,725.780029296875,P,1130.0,2,412.0,0.642283211767146,6.7598892454528805,478.75,481.05
276,TSLA220624C01140000,TSLA,725.780029296875,C,1140.0,2,0.02,0.6366491485060307,1.46875265625,0.0,0.02
277,TSLA220624C01150000,TSLA,725.780029296875,C,1150.0,2,0.01,0.6311130689538044,1.4375028125,0.0,0.01
278,TSLA220624P01150000,TSLA,725.780029296875,P,1150.0,2,420.65,0.6311130689538044,4.580814820861817,450.05,452.25
279,TSLA220624C01160000,TSLA,725.780029296875,C,1160.0,2,0.01,0.6256724390490301,1.5937520312499998,0.0,0.04
280,TSLA220624C01170000,TSLA,725.780029296875,C,1170.0,2,0.01,0.6203248113648504,1.8437507812499998,0.0,0.18
281,TSLA220624P01170000,TSLA,725.780029296875,P,1170.0,2,426.03,0.6203248113648504,3.256593655395508,439.1,452.15
282,TSLA220624C01175000,TSLA,725.780029296875,C,1175.0,2,0.02,0.6176851313164894,1.5625021874999998,0.0,0.02
283,TSLA220624P01175000,TSLA,725.780029296875,P,1175.0,2,535.0,0.6176851313164894,3.2780779766845702,444.1,457.15
284,TSLA220624C01180000,TSLA,725.780029296875,C,1180.0,2,0.03,0.6150678214380296,1.5625021874999998,0.0,0.02
285,TSLA220624C01190000,TSLA,725.780029296875,C,1190.0,2,0.02,0.6098991842830882,1.5937520312499998,0.0,0.02
286,TSLA220624C01200000,TSLA,725.780029296875,C,1200.0,2,0.01,0.6048166910807292,1.5625021874999998,0.0,0.01
287,TSLA220624C01210000,TSLA,725.780029296875,C,1210.0,2,0.06,0.5998182060304752,1.6875015625,0.0,0.03
288,TSLA220624C01220000,TSLA,725.780029296875,C,1220.0,2,0.01,0.5949016633580942,1.78125109375,0.0,0.05
289,TSLA220624P01220000,TSLA,725.780029296875,P,1220.0,2,484.6,0.5949016633580942,1.0000000000000003e-05,492.35,494.1
290,TSLA220624C01230000,TSLA,725.780029296875,C,1230.0,2,0.03,0.5900650644690041,1.625001875,0.0,0.01
291,TSLA220624P01230000,TSLA,725.780029296875,P,1230.0,2,492.98,0.5900650644690041,3.5075695904541018,500.0,512.15
292,TSLA220624C01240000,TSLA,725.780029296875,C,1240.0,2,0.08,0.5853064752394154,1.625001875,0.0,0.01
293,TSLA220624C01250000,TSLA,725.780029296875,C,1250.0,2,0.03,0.5806240234375,1.65625171875,0.0,0.01
294,TSLA220624C01260000,TSLA,725.780029296875,C,1260.0,2,0.13,0.5760158962673612,1.6875015625,0.0,0.01
295,TSLA220624C01270000,TSLA,725.780029296875,C,1270.0,2,0.05,0.5714803380290354,1.6875015625,0.0,0.01
296,TSLA220624C01275000,TSLA,725.780029296875,C,1275.0,2,0.01,0.5692392386642157,1.71875140625,0.0,0.01
297,TSLA220624C01300000,TSLA,725.780029296875,C,1300.0,2,0.01,0.5582923302283653,1.75000125,0.0,0.01
298,TSLA220624P01300000,TSLA,725.780029296875,P,1300.0,2,607.12,0.5582923302283653,1.0000000000000003e-05,573.6,575.4
299,TSLA220624C01325000,TSLA,725.780029296875,C,1325.0,2,0.01,0.5477585126768868,1.8125009374999999,0.0,0.01
300,TSLA220624C01350000,TSLA,725.780029296875,C,1350.0,2,0.02,0.5376148365162037,1.875000625,0.0,0.01
301,TSLA220624C01375000,TSLA,725.780029296875,C,1375.0,2,0.01,0.5278400213068182,1.9375003125,0.0,0.01
302,TSLA220624C01400000,TSLA,725.780029296875,C,1400.0,2,0.01,0.518414306640625,1.96875015625,0.0,0.01
303,TSLA220624P01400000,TSLA,725.780029296875,P,1400.0,2,632.62,0.518414306640625,1.0000000000000003e-05,0.0,0.0
304,TSLA220624C01425000,TSLA,725.780029296875,C,1425.0,2,0.01,0.5093193188048246,0.500005,0.0,0.0
305,TSLA220624C01450000,TSLA,725.780029296875,C,1450.0,2,0.02,0.5005379512392242,2.0625048437499998,0.0,0.01
306,TSLA220624P01450000,TSLA,725.780029296875,P,1450.0,2,682.57,0.5005379512392242,1.0000000000000003e-05,0.0,0.0
307,TSLA220624C01475000,TSLA,725.780029296875,C,1475.0,2,0.01,0.4920542571504237,2.1250046874999997,0.0,0.01
308,TSLA220624C01500000,TSLA,725.780029296875,C,1500.0,2,0.02,0.4838533528645833,2.1875045312499997,0.0,0.01
309,TSLA220624C01525000,TSLA,725.780029296875,C,1525.0,2,0.03,0.4759213306864754,2.1875045312499997,0.0,0.01
310,TSLA220624C01550000,TSLA,725.780029296875,C,1550.0,2,0.01,0.4682451801915323,2.2500043749999996,0.0,0.01
311,TSLA220624C01600000,TSLA,725.780029296875,C,1600.0,2,0.01,0.4536125183105469,2.3125042187499996,0.0,0.01
312,TSLA220624P01600000,TSLA,725.780029296875,P,1600.0,2,874.65,0.4536125183105469,1.0000000000000003e-05,871.4,873.25
313,TSLA220701C00200000,TSLA,725.780029296875,C,200.0,9,478.37,3.628900146484375,3.7695318261718755,524.95,526.8
314,TSLA220701P00200000,TSLA,725.780029296875,P,200.0,9,0.03,3.628900146484375,2.468753828125,0.02,0.05
315,TSLA220701C00250000,TSLA,725.780029296875,C,250.0,9,381.75,2.9031201171875,3.614747056884766,476.85,479.05
316,TSLA220701P00250000,TSLA,725.780029296875,P,250.0,9,0.03,2.9031201171875,2.0781298046874994,0.03,0.05
317,TSLA220701C00300000,TSLA,725.780029296875,C,300.0,9,382.23,2.419266764322917,2.9155300549316405,426.15,428.2
318,TSLA220701P00300000,TSLA,725.780029296875,P,300.0,9,0.07,2.419266764322917,1.8320320898437497,0.07,0.08
319,TSLA220701C00350000,TSLA,725.780029296875,C,350.0,9,336.0,2.0736572265625,2.337650640258788,375.45,377.5
320,TSLA220701P00350000,TSLA,725.780029296875,P,350.0,9,0.22,2.0736572265625,1.650392373046875,0.14,0.19
321,TSLA220701C00400000,TSLA,725.780029296875,C,400.0,9,256.92,1.8144500732421875,2.014653400878906,326.25,327.55
322,TSLA220701P00400000,TSLA,725.780029296875,P,400.0,9,0.32,1.8144500732421875,1.466799541015625,0.3,0.32
323,TSLA220701C00410000,TSLA,725.780029296875,C,410.0,9,280.76,1.7701951934070121,2.1054734863281244,317.4,319.15
324,TSLA220701P00410000,TSLA,725.780029296875,P,410.0,9,0.36,1.7701951934070121,1.4365262548828124,0.33,0.39
325,TSLA220701C00420000,TSLA,725.780029296875,C,420.0,9,313.18,1.7280476888020833,1.7736827722167967,305.4,307.05
326,TSLA220701P00420000,TSLA,725.780029296875,P,420.0,9,0.42,1.7280476888020833,1.4121123144531251,0.41,0.45
327,TSLA220701P00430000,TSLA,725.780029296875,P,430.0,9,0.5,1.6878605332485466,1.3798859130859373,0.46,0.52
328,TSLA220701P00440000,TSLA,725.780029296875,P,440.0,9,0.53,1.6495000665838069,1.3486360693359374,0.53,0.59
329,TSLA220701C00450000,TSLA,725.780029296875,C,450.0,9,198.93,1.612844509548611,1.6359881481933591,275.8,277.55
330,TSLA220701P00450000,TSLA,725.780029296875,P,450.0,9,0.66,1.612844509548611,1.3178745043945312,0.62,0.66
331,TSLA220701P00460000,TSLA,725.780029296875,P,460.0,9,0.73,1.577782672384511,1.284671545410156,0.71,0.73
332,TSLA220701P00470000,TSLA,725.780029296875,P,470.0,9,0.81,1.5442128282912233,1.2563513745117185,0.81,0.85
333,TSLA220701C00480000,TSLA,725.780029296875,C,480.0,9,247.83,1.512041727701823,1.6184101110839846,247.75,249.2
334,TSLA220701P00480000,TSLA,725.780029296875,P,480.0,9,1.0,1.512041727701823,1.2241249731445314,0.91,0.96
335,TSLA220701C00490000,TSLA,725.780029296875,C,490.0,9,167.2,1.4811837332589286,1.495852130126953,237.05,238.6
336,TSLA220701P00490000,TSLA,725.780029296875,P,490.0,9,1.06,1.4811837332589286,1.1970254992675784,1.05,1.11
337,TSLA220701C00500000,TSLA,725.780029296875,C,500.0,9,229.9,1.45156005859375,1.536257201538086,228.35,229.95
338,TSLA220701P00500000,TSLA,725.780029296875,P,500.0,9,1.2,1.45156005859375,1.1660197949218751,1.2,1.24
339,TSLA220701P00505000,TSLA,725.780029296875,P,505.0,9,1.48,1.437188176825495,1.1496624548339844,1.26,1.32
340,TSLA220701C00510000,TSLA,725.780029296875,C,510.0,9,164.16,1.4230980966605393,1.4235868664550781,217.7,219.35
341,TSLA220701P00510000,TSLA,725.780029296875,P,510.0,9,1.63,1.4230980966605393,1.1320844177246094,1.33,1.38
342,TSLA220701P00515000,TSLA,725.780029296875,P,515.0,9,1.45,1.4092816102851942,1.1206098657226562,1.44,1.5
343,TSLA220701C00520000,TSLA,725.780029296875,C,520.0,9,133.7,1.3957308255709135,1.384524561767578,208.1,209.65
344,TSLA220701P00520000,TSLA,725.780029296875,P,520.0,9,1.51,1.3957308255709135,1.1032759680175785,1.52,1.57
345,TSLA220701C00525000,TSLA,725.780029296875,C,525.0,9,203.78,1.3824381510416666,1.4057646899414062,203.85,205.5
346,TSLA220701P00525000,TSLA,725.780029296875,P,525.0,9,1.61,1.3824381510416666,1.0866744885253907,1.6,1.66
347,TSLA220701C00530000,TSLA,725.780029296875,C,530.0,9,124.17,1.369396281692217,1.3535188574218748,198.4,200.35
348,TSLA220701P00530000,TSLA,725.780029296875,P,530.0,9,1.98,1.369396281692217,1.0739792395019534,1.72,1.79
349,TSLA220701C00535000,TSLA,725.780029296875,C,535.0,9,128.7,1.3565981856016356,1.237796779785156,192.4,193.9
350,TSLA220701P00535000,TSLA,725.780029296875,P,535.0,9,2.05,1.3565981856016356,1.0598191540527346,1.84,1.91
351,TSLA220701C00540000,TSLA,725.780029296875,C,540.0,9,188.03,1.3440370912905093,1.2683142053222656,188.05,190.05
352,TSLA220701P00540000,TSLA,725.780029296875,P,540.0,9,1.97,1.3440370912905093,1.0444383715820313,1.96,2.02
353,TSLA220701C00545000,TSLA,725.780029296875,C,545.0,9,178.73,1.3317064757740826,1.1991006842041017,182.8,184.15
354,TSLA220701P00545000,TSLA,725.780029296875,P,545.0,9,2.38,1.3317064757740826,1.0313769134521487,2.1,2.17
355,TSLA220701C00550000,TSLA,725.780029296875,C,550.0,9,180.0,1.3196000532670455,1.223758764038086,178.45,180.25
356,TSLA220701P00550000,TSLA,725.780029296875,P,550.0,9,2.28,1.3196000532670455,1.0190478735351562,2.26,2.34
357,TSLA220701C00555000,TSLA,725.780029296875,C,555.0,9,179.66,1.3077117644988738,1.171024652709961,173.1,174.9
358,TSLA220701P00555000,TSLA,725.780029296875,P,555.0,9,2.43,1.3077117644988738,1.002812603149414,2.4,2.46
359,TSLA220701C00560000,TSLA,725.780029296875,C,560.0,9,130.0,1.2960357666015625,1.2316932946777341,169.85,171.4
360,TSLA220701P00560000,TSLA,725.780029296875,P,560.0,9,2.65,1.2960357666015625,0.9908448181152343,2.59,2.65
361,TSLA220701C00565000,TSLA,725.780029296875,C,565.0,9,95.3,1.284566423534292,1.164554958496094,163.55,166.4
362,TSLA220701P00565000,TSLA,725.780029296875,P,565.0,9,2.78,1.284566423534292,0.9812013598632813,2.82,2.89
363,TSLA220701C00570000,TSLA,725.780029296875,C,570.0,9,160.0,1.2732982970120614,1.1655315161132815,159.7,161.5
364,TSLA220701P00570000,TSLA,725.780029296875,P,570.0,9,3.02,1.2732982970120614,0.9672854833984376,3.0,3.1
365,TSLA220701C00575000,TSLA,725.780029296875,C,575.0,9,118.09,1.2622261379076087,1.1307416510009767,154.5,156.6
366,TSLA220701P00575000,TSLA,725.780029296875,P,575.0,9,3.3,1.2622261379076087,0.9562992651367187,3.25,3.35
367,TSLA220701C00580000,TSLA,725.780029296875,C,580.0,9,148.0,1.2513448780980603,1.0837448156738283,149.45,151.05
368,TSLA220701P00580000,TSLA,725.780029296875,P,580.0,9,3.45,1.2513448780980603,0.9440923559570311,3.5,3.6
369,TSLA220701C00585000,TSLA,725.780029296875,C,585.0,9,123.8,1.2406496227297008,1.0191699432373047,143.75,145.45
370,TSLA220701P00585000,TSLA,725.780029296875,P,585.0,9,3.8,1.2406496227297008,0.9307868249511719,3.75,3.85
371,TSLA220701C00590000,TSLA,725.780029296875,C,590.0,9,138.6,1.2301356428760593,1.0642746981811526,140.25,142.1
372,TSLA220701P00590000,TSLA,725.780029296875,P,590.0,9,4.2,1.2301356428760593,0.9191902612304688,4.05,4.15
373,TSLA220701C00595000,TSLA,725.780029296875,C,595.0,9,76.3,1.2197983685661764,1.0564012023925784,136.0,137.45
374,TSLA220701P00595000,TSLA,725.780029296875,P,595.0,9,4.5,1.2197983685661764,0.9119881848144531,4.45,4.55
375,TSLA220701C00600000,TSLA,725.780029296875,C,600.0,9,131.62,1.2096333821614584,1.019475117492676,130.9,132.35
376,TSLA220701P00600000,TSLA,725.780029296875,P,600.0,9,4.85,1.2096333821614584,0.8978281701660156,4.75,4.85
377,TSLA220701C00605000,TSLA,725.780029296875,C,605.0,9,126.35,1.1996364120609504,1.0390673046875003,126.6,129.2
378,TSLA220701P00605000,TSLA,725.780029296875,P,605.0,9,5.55,1.1996364120609504,0.8887950573730468,5.15,5.3
379,TSLA220701C00610000,TSLA,725.780029296875,C,610.0,9,113.31,1.1898033267161885,0.9442754595947265,120.25,122.5
380,TSLA220701P00610000,TSLA,725.780029296875,P,610.0,9,5.75,1.1898033267161885,0.881715050048828,5.65,5.8
381,TSLA220701C00615000,TSLA,725.780029296875,C,615.0,9,110.62,1.1801301289380082,0.9780275634765626,116.65,119.45
382,TSLA220701P00615000,TSLA,725.780029296875,P,615.0,9,6.22,1.1801301289380082,0.8684705535888673,6.05,6.2
383,TSLA220701C00620000,TSLA,725.780029296875,C,620.0,9,104.51,1.1706129504788307,0.9997558618164062,113.5,115.65
384,TSLA220701P00620000,TSLA,725.780029296875,P,620.0,9,6.6,1.1706129504788307,0.8592543371582031,6.6,6.7
385,TSLA220701C00625000,TSLA,725.780029296875,C,625.0,9,108.75,1.161248046875,0.9539189178466796,108.15,110.35
386,TSLA220701P00625000,TSLA,725.780029296875,P,625.0,9,7.3,1.161248046875,0.8562026098632812,7.3,7.45
387,TSLA220701C00630000,TSLA,725.780029296875,C,630.0,9,85.6,1.1520317925347223,0.9332282067871094,103.4,105.9
388,TSLA220701P00630000,TSLA,725.780029296875,P,630.0,9,7.8,1.1520317925347223,0.8444839770507812,7.85,8.0
389,TSLA220701C00635000,TSLA,725.780029296875,C,635.0,9,92.05,1.1429606760580708,0.929688203125,99.75,101.45
390,TSLA220701P00635000,TSLA,725.780029296875,P,635.0,9,8.6,1.1429606760580708,0.8383805224609374,8.6,8.75
391,TSLA220701C00640000,TSLA,725.780029296875,C,640.0,9,95.84,1.1340312957763672,0.8856822955322265,94.5,96.15
392,TSLA220701P00640000,TSLA,725.780029296875,P,640.0,9,9.4,1.1340312957763672,0.8286760296630857,9.3,9.45
393,TSLA220701C00645000,TSLA,725.780029296875,C,645.0,9,84.1,1.125240355499031,0.8942271319580077,90.8,92.7
394,TSLA220701P00645000,TSLA,725.780029296875,P,645.0,9,10.2,1.125240355499031,0.8197039514160156,10.05,10.25
395,TSLA220701C00650000,TSLA,725.780029296875,C,650.0,9,87.9,1.1165846604567307,0.8639539971923829,85.85,88.05
396,TSLA220701P00650000,TSLA,725.780029296875,P,650.0,9,10.97,1.1165846604567307,0.8143939459228515,11.0,11.2
397,TSLA220701C00655000,TSLA,725.780029296875,C,655.0,9,74.05,1.1080611134303435,0.8758862509155273,82.85,84.45
398,TSLA220701P00655000,TSLA,725.780029296875,P,655.0,9,11.95,1.1080611134303435,0.8092060095214844,12.0,12.25
399,TSLA220701C00660000,TSLA,725.780029296875,C,660.0,9,71.55,1.099666711055871,0.8588270953369141,78.5,80.3
400,TSLA220701P00660000,TSLA,725.780029296875,P,660.0,9,13.15,1.099666711055871,0.792116336669922,12.7,12.9
401,TSLA220701C00665000,TSLA,725.780029296875,C,665.0,9,75.52,1.0913985402960527,0.8543105389404297,74.85,76.5
402,TSLA220701P00665000,TSLA,725.780029296875,P,665.0,9,13.9,1.0913985402960527,0.7880270220947265,13.9,14.1
403,TSLA220701C00670000,TSLA,725.780029296875,C,670.0,9,72.9,1.0832537750699627,0.8737195245361327,72.15,73.8
404,TSLA220701P00670000,TSLA,725.780029296875,P,670.0,9,15.31,1.0832537750699627,0.782350809326172,15.15,15.3
405,TSLA220701C00675000,TSLA,725.780029296875,C,675.0,9,65.2,1.0752296730324074,0.8559584716796875,68.1,69.7
